ID,Species_common_name,Species_scientific_name,X,Y,Date,Time,Distance_m,dt_s,Speed_m_s,habitat_type,Year,Habitat_specialisation,Feeding_guild,Ground-foraging_behaviour_%,HWI,Animal_mass_g,timestamp
COB02,Common Bulbul,Pycnonotus barbatus,391345.7197,9843150.88,8/30/2015,14:40,59.97,600,0.1,Agricultural land,2015,Generalist,Frugivores,20,14.12,28,8/30/2015 14:40
COB02,Common Bulbul,Pycnonotus barbatus,391300.1703,9843125.97,8/30/2015,15:10,70.26,600,0.12,Agricultural land,2015,Generalist,Frugivores,20,14.12,28,8/30/2015 15:10
COB02,Common Bulbul,Pycnonotus barbatus,391325.6495,9843191.45,8/30/2015,15:20,49.4,600,0.08,Agricultural land,2015,Generalist,Frugivores,20,14.12,28,8/30/2015 15:20
COB02,Common Bulbul,Pycnonotus barbatus,391355.9095,9843230.5,8/30/2015,15:30,136.82,600,0.23,Agricultural land,2015,Generalist,Frugivores,20,14.12,28,8/30/2015 15:30
COB02,Common Bulbul,Pycnonotus barbatus,391293.6401,9843108.67,8/30/2015,15:40,66.63,600,0.11,Agricultural land,2015,Generalist,Frugivores,20,14.12,28,8/30/2015 15:40
COB02,Common Bulbul,Pycnonotus barbatus,391249.9695,9843058.35,8/30/2015,15:50,208.74,600,0.35,Agricultural land,2015,Generalist,Frugivores,20,14.12,28,8/30/2015 15:50
COB02,Common Bulbul,Pycnonotus barbatus,391395.9997,9843207.5,8/30/2015,16:00,85.27,600,0.14,Riparian thicket,2015,Generalist,Frugivores,20,14.12,28,8/30/2015 16:00
COB02,Common Bulbul,Pycnonotus barbatus,391355.2404,9843260.58,8/30/2015,16:20,273.44,600,0.46,Agricultural land,2015,Generalist,Frugivores,20,14.12,28,8/30/2015 16:20
COB02,Common Bulbul,Pycnonotus barbatus,391244.6796,9843510.67,8/30/2015,16:30,445.88,600,0.74,Agricultural land,2015,Generalist,Frugivores,20,14.12,28,8/30/2015 16:30
COB02,Common Bulbul,Pycnonotus barbatus,391408.2802,9843080.97,8/31/2015,12:30,130.14,600,0.22,Agricultural land,2015,Generalist,Frugivores,20,14.12,28,8/31/2015 12:30
COB02,Common Bulbul,Pycnonotus barbatus,391288.8204,9843132.6,8/31/2015,12:40,232.67,600,0.39,Agricultural land,2015,Generalist,Frugivores,20,14.12,28,8/31/2015 12:40
COB02,Common Bulbul,Pycnonotus barbatus,391521.4695,9843129.84,8/31/2015,12:50,108.36,600,0.18,Agricultural land,2015,Generalist,Frugivores,20,14.12,28,8/31/2015 12:50
COB02,Common Bulbul,Pycnonotus barbatus,391419.9101,9843167.62,8/31/2015,13:00,15.68,600,0.03,Riparian thicket,2015,Generalist,Frugivores,20,14.12,28,8/31/2015 13:00
COB02,Common Bulbul,Pycnonotus barbatus,392022.9297,9842818.44,8/31/2015,13:30,796.29,600,1.33,Agricultural land,2015,Generalist,Frugivores,20,14.12,28,8/31/2015 13:30
COB02,Common Bulbul,Pycnonotus barbatus,391298.5995,9843149.23,8/31/2015,13:40,7.8,600,0.01,Agricultural land,2015,Generalist,Frugivores,20,14.12,28,8/31/2015 13:40
COB02,Common Bulbul,Pycnonotus barbatus,391299.3205,9843157,8/31/2015,13:50,98.02,600,0.16,Agricultural land,2015,Generalist,Frugivores,20,14.12,28,8/31/2015 13:50
COB02,Common Bulbul,Pycnonotus barbatus,391419.8703,9843225.21,8/31/2015,14:40,26.34,600,0.04,Riparian thicket,2015,Generalist,Frugivores,20,14.12,28,8/31/2015 14:40
COB02,Common Bulbul,Pycnonotus barbatus,391394.0297,9843230.31,8/31/2015,14:50,220.83,600,0.37,Agricultural land,2015,Generalist,Frugivores,20,14.12,28,8/31/2015 14:50
COB02,Common Bulbul,Pycnonotus barbatus,391405.3405,9843179.36,8/31/2015,15:20,42.77,600,0.07,Riparian thicket,2015,Generalist,Frugivores,20,14.12,28,8/31/2015 15:20
COB02,Common Bulbul,Pycnonotus barbatus,391373.0599,9843151.3,8/31/2015,15:30,20.46,600,0.03,Riparian thicket,2015,Generalist,Frugivores,20,14.12,28,8/31/2015 15:30
COB02,Common Bulbul,Pycnonotus barbatus,391359.4996,9843135.98,8/31/2015,15:40,41.36,600,0.07,Agricultural land,2015,Generalist,Frugivores,20,14.12,28,8/31/2015 15:40
COB02,Common Bulbul,Pycnonotus barbatus,391201.1604,9842993.79,8/31/2015,16:00,155.31,600,0.26,Agricultural land,2015,Generalist,Frugivores,20,14.12,28,8/31/2015 16:00
COB02,Common Bulbul,Pycnonotus barbatus,391333.9503,9843104.77,8/31/2015,16:30,57.84,600,0.1,Riparian thicket,2015,Generalist,Frugivores,20,14.12,28,8/31/2015 16:30
COB02,Common Bulbul,Pycnonotus barbatus,391281.9602,9843130.12,8/31/2015,16:40,271.97,600,0.45,Agricultural land,2015,Generalist,Frugivores,20,14.12,28,8/31/2015 16:40
COB02,Common Bulbul,Pycnonotus barbatus,391523.5302,9843005.17,8/31/2015,16:50,219.38,600,0.37,Riparian thicket,2015,Generalist,Frugivores,20,14.12,28,8/31/2015 16:50
COB02,Common Bulbul,Pycnonotus barbatus,391345.6402,9843133.55,8/31/2015,17:00,28.73,600,0.05,Agricultural land,2015,Generalist,Frugivores,20,14.12,28,8/31/2015 17:00
COB02,Common Bulbul,Pycnonotus barbatus,391316.9397,9843134.75,8/31/2015,17:10,262,600,0.44,Agricultural land,2015,Generalist,Frugivores,20,14.12,28,8/31/2015 17:10
COB02,Common Bulbul,Pycnonotus barbatus,391539.4104,9842996.37,8/31/2015,17:20,159.34,600,0.27,Riparian thicket,2015,Generalist,Frugivores,20,14.12,28,8/31/2015 17:20
COB02,Common Bulbul,Pycnonotus barbatus,391253.6396,9843069.49,9/1/2015,7:40,150.48,600,0.25,Agricultural land,2015,Generalist,Frugivores,20,14.12,28,9/1/2015 7:40
COB02,Common Bulbul,Pycnonotus barbatus,391251.2997,9843219.95,9/1/2015,7:50,153.73,600,0.26,Agricultural land,2015,Generalist,Frugivores,20,14.12,28,9/1/2015 7:50
COB02,Common Bulbul,Pycnonotus barbatus,391102.8399,9843259.87,9/1/2015,8:00,266.31,600,0.44,Agricultural land,2015,Generalist,Frugivores,20,14.12,28,9/1/2015 8:00
COB02,Common Bulbul,Pycnonotus barbatus,391310.55,9843093.21,9/1/2015,8:10,86.78,600,0.14,Agricultural land,2015,Generalist,Frugivores,20,14.12,28,9/1/2015 8:10
COB02,Common Bulbul,Pycnonotus barbatus,391361.9099,9843174.42,9/1/2015,8:50,54.85,600,0.09,Agricultural land,2015,Generalist,Frugivores,20,14.12,28,9/1/2015 8:50
COB02,Common Bulbul,Pycnonotus barbatus,391412.8899,9843154.18,9/1/2015,9:00,40.73,600,0.07,Riparian thicket,2015,Generalist,Frugivores,20,14.12,28,9/1/2015 9:00
COB02,Common Bulbul,Pycnonotus barbatus,391375.5695,9843170.5,9/1/2015,9:10,50.28,600,0.08,Riparian thicket,2015,Generalist,Frugivores,20,14.12,28,9/1/2015 9:10
COB02,Common Bulbul,Pycnonotus barbatus,391383.8902,9843120.91,9/1/2015,9:20,63.55,600,0.11,Riparian thicket,2015,Generalist,Frugivores,20,14.12,28,9/1/2015 9:20
COB02,Common Bulbul,Pycnonotus barbatus,391434.6197,9843159.18,9/1/2015,9:30,17.26,600,0.03,Riparian thicket,2015,Generalist,Frugivores,20,14.12,28,9/1/2015 9:30
COB02,Common Bulbul,Pycnonotus barbatus,391421.3999,9843170.27,9/1/2015,9:40,485.6,600,0.81,Riparian thicket,2015,Generalist,Frugivores,20,14.12,28,9/1/2015 9:40
COB02,Common Bulbul,Pycnonotus barbatus,391064.4498,9842841.04,9/1/2015,9:50,455.44,600,0.76,Agricultural land,2015,Generalist,Frugivores,20,14.12,28,9/1/2015 9:50
COB02,Common Bulbul,Pycnonotus barbatus,391499.4303,9842990.52,9/1/2015,11:00,331.51,600,0.55,Riparian thicket,2015,Generalist,Frugivores,20,14.12,28,9/1/2015 11:00
COB02,Common Bulbul,Pycnonotus barbatus,391168.6597,9843012.7,9/1/2015,11:10,351.3,600,0.59,Agricultural land,2015,Generalist,Frugivores,20,14.12,28,9/1/2015 11:10
COB02,Common Bulbul,Pycnonotus barbatus,391513.3496,9843080.53,9/1/2015,11:20,157.84,600,0.26,Agricultural land,2015,Generalist,Frugivores,20,14.12,28,9/1/2015 11:20
COB02,Common Bulbul,Pycnonotus barbatus,391355.6496,9843073.96,9/1/2015,11:30,197.79,600,0.33,Agricultural land,2015,Generalist,Frugivores,20,14.12,28,9/1/2015 11:30
COB02,Common Bulbul,Pycnonotus barbatus,391553.3705,9843068.68,9/1/2015,11:40,207.07,600,0.35,Riparian thicket,2015,Generalist,Frugivores,20,14.12,28,9/1/2015 11:40
COB02,Common Bulbul,Pycnonotus barbatus,391358.4405,9843138.54,9/1/2015,11:50,51.64,600,0.09,Agricultural land,2015,Generalist,Frugivores,20,14.12,28,9/1/2015 11:50
COB02,Common Bulbul,Pycnonotus barbatus,391402.0406,9843110.86,9/1/2015,12:00,5.16,600,0.01,Agricultural land,2015,Generalist,Frugivores,20,14.12,28,9/1/2015 12:00
COB02,Common Bulbul,Pycnonotus barbatus,391328.2599,9843180.11,9/1/2015,12:50,31.95,600,0.05,Agricultural land,2015,Generalist,Frugivores,20,14.12,28,9/1/2015 12:50
COB02,Common Bulbul,Pycnonotus barbatus,391431.6298,9843173.18,9/1/2015,14:10,45.87,600,0.08,Riparian thicket,2015,Generalist,Frugivores,20,14.12,28,9/1/2015 14:10
COB02,Common Bulbul,Pycnonotus barbatus,391473.1997,9843192.56,9/1/2015,14:20,257.17,600,0.43,Agricultural land,2015,Generalist,Frugivores,20,14.12,28,9/1/2015 14:20
COB02,Common Bulbul,Pycnonotus barbatus,391295.0203,9843128.38,9/1/2015,15:10,147.58,600,0.25,Agricultural land,2015,Generalist,Frugivores,20,14.12,28,9/1/2015 15:10
COB02,Common Bulbul,Pycnonotus barbatus,391434.2204,9843177.39,9/1/2015,15:20,148.27,600,0.25,Riverbed,2015,Generalist,Frugivores,20,14.12,28,9/1/2015 15:20
COB02,Common Bulbul,Pycnonotus barbatus,391298.8101,9843117,9/1/2015,15:30,738.51,600,1.23,Agricultural land,2015,Generalist,Frugivores,20,14.12,28,9/1/2015 15:30
COB02,Common Bulbul,Pycnonotus barbatus,391679.1698,9843750.03,9/1/2015,15:40,506.43,600,0.84,Riparian thicket,2015,Generalist,Frugivores,20,14.12,28,9/1/2015 15:40
COB02,Common Bulbul,Pycnonotus barbatus,391521.9695,9843268.62,9/1/2015,15:50,273.01,600,0.46,Riparian thicket,2015,Generalist,Frugivores,20,14.12,28,9/1/2015 15:50
COB02,Common Bulbul,Pycnonotus barbatus,391251.2898,9843233.05,9/1/2015,16:00,95.41,600,0.16,Agricultural land,2015,Generalist,Frugivores,20,14.12,28,9/1/2015 16:00
COB02,Common Bulbul,Pycnonotus barbatus,391346.6996,9843233.16,9/1/2015,16:10,22.51,600,0.04,Agricultural land,2015,Generalist,Frugivores,20,14.12,28,9/1/2015 16:10
COB02,Common Bulbul,Pycnonotus barbatus,391347.3799,9843255.66,9/1/2015,16:20,178.3,600,0.3,Agricultural land,2015,Generalist,Frugivores,20,14.12,28,9/1/2015 16:20
COB02,Common Bulbul,Pycnonotus barbatus,391313.0897,9843080.69,9/1/2015,16:30,138.62,600,0.23,Agricultural land,2015,Generalist,Frugivores,20,14.12,28,9/1/2015 16:30
COB02,Common Bulbul,Pycnonotus barbatus,391382.5204,9843200.67,9/1/2015,16:40,88.7,600,0.15,Riparian thicket,2015,Generalist,Frugivores,20,14.12,28,9/1/2015 16:40
COB02,Common Bulbul,Pycnonotus barbatus,391298.1602,9843228.08,9/1/2015,16:50,79.8,600,0.13,Agricultural land,2015,Generalist,Frugivores,20,14.12,28,9/1/2015 16:50
COB05,Common Bulbul,Pycnonotus barbatus,391447.0304,9843103.89,8/15/2015,7:10,64.88,600,0.11,Riverbed,2015,Generalist,Frugivores,20,14.12,30,8/15/2015 7:10
COB05,Common Bulbul,Pycnonotus barbatus,391456.0604,9843039.64,8/15/2015,7:20,71.32,600,0.12,Riparian thicket,2015,Generalist,Frugivores,20,14.12,30,8/15/2015 7:20
COB05,Common Bulbul,Pycnonotus barbatus,391446.1399,9843110.27,8/15/2015,7:30,20.06,600,0.03,Riverbed,2015,Generalist,Frugivores,20,14.12,30,8/15/2015 7:30
COB05,Common Bulbul,Pycnonotus barbatus,391448.9297,9843090.4,8/15/2015,7:40,91.98,600,0.15,Riverbed,2015,Generalist,Frugivores,20,14.12,30,8/15/2015 7:40
COB05,Common Bulbul,Pycnonotus barbatus,391297.7197,9843198.85,8/15/2015,9:00,193.75,600,0.32,Agricultural land,2015,Generalist,Frugivores,20,14.12,30,8/15/2015 9:00
COB05,Common Bulbul,Pycnonotus barbatus,391405.1099,9843037.59,8/15/2015,9:10,197.93,600,0.33,Agricultural land,2015,Generalist,Frugivores,20,14.12,30,8/15/2015 9:10
COB05,Common Bulbul,Pycnonotus barbatus,391416.6196,9843235.19,8/15/2015,9:20,18.52,600,0.03,Riparian thicket,2015,Generalist,Frugivores,20,14.12,30,8/15/2015 9:20
COB05,Common Bulbul,Pycnonotus barbatus,391423.2098,9843252.5,8/15/2015,9:30,110.57,600,0.18,Riparian thicket,2015,Generalist,Frugivores,20,14.12,30,8/15/2015 9:30
COB05,Common Bulbul,Pycnonotus barbatus,391439.5204,9843193.88,8/15/2015,10:30,117.35,600,0.2,Riparian thicket,2015,Generalist,Frugivores,20,14.12,30,8/15/2015 10:30
COB05,Common Bulbul,Pycnonotus barbatus,391449.05,9843076.92,8/15/2015,10:40,484.87,600,0.81,Riverbed,2015,Generalist,Frugivores,20,14.12,30,8/15/2015 10:40
COB05,Common Bulbul,Pycnonotus barbatus,391140.3898,9843450.86,8/15/2015,10:50,391.62,600,0.65,Settlement,2015,Generalist,Frugivores,20,14.12,30,8/15/2015 10:50
COB05,Common Bulbul,Pycnonotus barbatus,391396.3002,9843154.42,8/15/2015,11:00,463.31,600,0.77,Riparian thicket,2015,Generalist,Frugivores,20,14.12,30,8/15/2015 11:00
COB05,Common Bulbul,Pycnonotus barbatus,391072.5202,9843485.82,8/15/2015,11:10,897.96,600,1.5,Settlement,2015,Generalist,Frugivores,20,14.12,30,8/15/2015 11:10
COB05,Common Bulbul,Pycnonotus barbatus,391739.8304,9842884.97,8/15/2015,11:20,400.96,600,0.67,Agricultural land,2015,Generalist,Frugivores,20,14.12,30,8/15/2015 11:20
COB05,Common Bulbul,Pycnonotus barbatus,391415.0304,9843120.08,8/15/2015,11:30,171.21,600,0.29,Agricultural land,2015,Generalist,Frugivores,20,14.12,30,8/15/2015 11:30
COB05,Common Bulbul,Pycnonotus barbatus,391307.3606,9843253.2,8/15/2015,11:40,370.72,600,0.62,Agricultural land,2015,Generalist,Frugivores,20,14.12,30,8/15/2015 11:40
COB05,Common Bulbul,Pycnonotus barbatus,391602.1498,9843000.67,8/15/2015,12:10,218.69,600,0.36,Riparian thicket,2015,Generalist,Frugivores,20,14.12,30,8/15/2015 12:10
COB05,Common Bulbul,Pycnonotus barbatus,391446.99,9843154.78,8/15/2015,12:20,53.47,600,0.09,Riparian thicket,2015,Generalist,Frugivores,20,14.12,30,8/15/2015 12:20
COB05,Common Bulbul,Pycnonotus barbatus,391448.6102,9843101.33,8/15/2015,12:30,53.22,600,0.09,Riverbed,2015,Generalist,Frugivores,20,14.12,30,8/15/2015 12:30
COB05,Common Bulbul,Pycnonotus barbatus,391457.3897,9843156.28,8/15/2015,13:00,3.27,600,0.01,Riparian thicket,2015,Generalist,Frugivores,20,14.12,30,8/15/2015 13:00
COB05,Common Bulbul,Pycnonotus barbatus,391454.1702,9843155.69,8/15/2015,13:10,107.67,600,0.18,Riparian thicket,2015,Generalist,Frugivores,20,14.12,30,8/15/2015 13:10
COB05,Common Bulbul,Pycnonotus barbatus,391512.2102,9843083.35,8/15/2015,14:00,282.54,600,0.47,Agricultural land,2015,Generalist,Frugivores,20,14.12,30,8/15/2015 14:00
COB05,Common Bulbul,Pycnonotus barbatus,391661.0001,9842843.16,8/15/2015,14:10,359.4,600,0.6,Agricultural land,2015,Generalist,Frugivores,20,14.12,30,8/15/2015 14:10
COB05,Common Bulbul,Pycnonotus barbatus,391470.0804,9843104.6,8/15/2015,14:40,16.24,600,0.03,Agricultural land,2015,Generalist,Frugivores,20,14.12,30,8/15/2015 14:40
COB05,Common Bulbul,Pycnonotus barbatus,391455.2303,9843098.02,8/15/2015,14:50,84.16,600,0.14,Riparian thicket,2015,Generalist,Frugivores,20,14.12,30,8/15/2015 14:50
COB05,Common Bulbul,Pycnonotus barbatus,391522.1497,9843046.99,8/15/2015,15:00,96.26,600,0.16,Riparian thicket,2015,Generalist,Frugivores,20,14.12,30,8/15/2015 15:00
COB05,Common Bulbul,Pycnonotus barbatus,391565.5205,9843132.93,8/15/2015,15:10,34.36,600,0.06,Riparian thicket,2015,Generalist,Frugivores,20,14.12,30,8/15/2015 15:10
COB05,Common Bulbul,Pycnonotus barbatus,391538.76,9843111.38,8/15/2015,15:20,24.33,600,0.04,Agricultural land,2015,Generalist,Frugivores,20,14.12,30,8/15/2015 15:20
COB05,Common Bulbul,Pycnonotus barbatus,391539.2003,9843135.71,8/15/2015,15:30,62.63,600,0.1,Riparian thicket,2015,Generalist,Frugivores,20,14.12,30,8/15/2015 15:30
COB05,Common Bulbul,Pycnonotus barbatus,391589.9204,9843172.46,8/15/2015,15:40,85.68,600,0.14,Riparian thicket,2015,Generalist,Frugivores,20,14.12,30,8/15/2015 15:40
COB05,Common Bulbul,Pycnonotus barbatus,391512.4997,9843135.75,8/15/2015,15:50,37.25,600,0.06,Agricultural land,2015,Generalist,Frugivores,20,14.12,30,8/15/2015 15:50
COB05,Common Bulbul,Pycnonotus barbatus,391480.2295,9843117.14,8/15/2015,16:00,55.28,600,0.09,Agricultural land,2015,Generalist,Frugivores,20,14.12,30,8/15/2015 16:00
COB05,Common Bulbul,Pycnonotus barbatus,391513.6498,9843073.11,8/15/2015,16:10,101.22,600,0.17,Agricultural land,2015,Generalist,Frugivores,20,14.12,30,8/15/2015 16:10
COB05,Common Bulbul,Pycnonotus barbatus,391445.3397,9843147.81,8/15/2015,16:20,327.26,600,0.55,Riverbed,2015,Generalist,Frugivores,20,14.12,30,8/15/2015 16:20
COB05,Common Bulbul,Pycnonotus barbatus,391639.47,9842884.35,8/15/2015,16:30,229.87,600,0.38,Riparian thicket,2015,Generalist,Frugivores,20,14.12,30,8/15/2015 16:30
COB05,Common Bulbul,Pycnonotus barbatus,391504.6902,9843070.56,8/15/2015,16:40,54.8,600,0.09,Agricultural land,2015,Generalist,Frugivores,20,14.12,30,8/15/2015 16:40
COB05,Common Bulbul,Pycnonotus barbatus,391456.0801,9843095.86,8/15/2015,16:50,16.35,600,0.03,Riparian thicket,2015,Generalist,Frugivores,20,14.12,30,8/15/2015 16:50
COB05,Common Bulbul,Pycnonotus barbatus,391503.9799,9843137.67,8/16/2015,7:30,866.6,600,1.44,Agricultural land,2015,Generalist,Frugivores,20,14.12,30,8/16/2015 7:30
COB05,Common Bulbul,Pycnonotus barbatus,391511.9998,9843141.81,8/16/2015,7:50,130.71,600,0.22,Agricultural land,2015,Generalist,Frugivores,20,14.12,30,8/16/2015 7:50
COB05,Common Bulbul,Pycnonotus barbatus,391396.6597,9843080.32,8/16/2015,8:00,68.54,600,0.11,Agricultural land,2015,Generalist,Frugivores,20,14.12,30,8/16/2015 8:00
COB05,Common Bulbul,Pycnonotus barbatus,391454.5202,9843117.07,8/16/2015,8:10,38.04,600,0.06,Riparian thicket,2015,Generalist,Frugivores,20,14.12,30,8/16/2015 8:10
COB05,Common Bulbul,Pycnonotus barbatus,391224.0695,9843146.22,8/16/2015,9:00,187.72,600,0.31,Agricultural land,2015,Generalist,Frugivores,20,14.12,30,8/16/2015 9:00
COB05,Common Bulbul,Pycnonotus barbatus,391316.3203,9843516.69,8/16/2015,9:40,256.43,600,0.43,Agricultural land,2015,Generalist,Frugivores,20,14.12,30,8/16/2015 9:40
COB05,Common Bulbul,Pycnonotus barbatus,391341.5398,9843261.5,8/16/2015,9:50,60.96,600,0.1,Agricultural land,2015,Generalist,Frugivores,20,14.12,30,8/16/2015 9:50
COB05,Common Bulbul,Pycnonotus barbatus,391380.7705,9843342.8,8/16/2015,10:20,30.79,600,0.05,Agricultural land,2015,Generalist,Frugivores,20,14.12,30,8/16/2015 10:20
COB05,Common Bulbul,Pycnonotus barbatus,391517.6898,9843022.26,8/16/2015,11:00,19.88,600,0.03,Riparian thicket,2015,Generalist,Frugivores,20,14.12,30,8/16/2015 11:00
COB05,Common Bulbul,Pycnonotus barbatus,391518.2299,9843042.13,8/16/2015,11:10,81.65,600,0.14,Riparian thicket,2015,Generalist,Frugivores,20,14.12,30,8/16/2015 11:10
COB05,Common Bulbul,Pycnonotus barbatus,391474.5602,9843111.12,8/16/2015,11:20,38.98,600,0.06,Agricultural land,2015,Generalist,Frugivores,20,14.12,30,8/16/2015 11:20
COB05,Common Bulbul,Pycnonotus barbatus,391442.6399,9843088.75,8/16/2015,11:30,73.42,600,0.12,Riverbed,2015,Generalist,Frugivores,20,14.12,30,8/16/2015 11:30
COB05,Common Bulbul,Pycnonotus barbatus,391498.4698,9843136.43,8/16/2015,11:40,27.56,600,0.05,Agricultural land,2015,Generalist,Frugivores,20,14.12,30,8/16/2015 11:40
COB05,Common Bulbul,Pycnonotus barbatus,391480.3503,9843115.67,8/16/2015,11:50,551.71,600,0.92,Agricultural land,2015,Generalist,Frugivores,20,14.12,30,8/16/2015 11:50
COB05,Common Bulbul,Pycnonotus barbatus,392000.9697,9843298.26,8/16/2015,12:00,545.52,600,0.91,Riparian thicket,2015,Generalist,Frugivores,20,14.12,30,8/16/2015 12:00
COB05,Common Bulbul,Pycnonotus barbatus,391507.7197,9843065.25,8/16/2015,12:10,86.48,600,0.14,Agricultural land,2015,Generalist,Frugivores,20,14.12,30,8/16/2015 12:10
COB05,Common Bulbul,Pycnonotus barbatus,391432.3095,9843107.58,8/16/2015,12:20,30.17,600,0.05,Agricultural land,2015,Generalist,Frugivores,20,14.12,30,8/16/2015 12:20
COB05,Common Bulbul,Pycnonotus barbatus,391406.38,9843123.01,8/16/2015,12:30,90.74,600,0.15,Agricultural land,2015,Generalist,Frugivores,20,14.12,30,8/16/2015 12:30
COB05,Common Bulbul,Pycnonotus barbatus,391445.8998,9843157.19,8/16/2015,13:30,95.64,600,0.16,Riparian thicket,2015,Generalist,Frugivores,20,14.12,30,8/16/2015 13:30
COB05,Common Bulbul,Pycnonotus barbatus,391540.41,9843171.83,8/16/2015,13:40,115.13,600,0.19,Riparian thicket,2015,Generalist,Frugivores,20,14.12,30,8/16/2015 13:40
COB05,Common Bulbul,Pycnonotus barbatus,391568.4605,9843060.17,8/16/2015,13:50,149.79,600,0.25,Riparian thicket,2015,Generalist,Frugivores,20,14.12,30,8/16/2015 13:50
COB05,Common Bulbul,Pycnonotus barbatus,391462.2797,9843055.53,8/16/2015,14:40,36.79,600,0.06,Riparian thicket,2015,Generalist,Frugivores,20,14.12,30,8/16/2015 14:40
COB05,Common Bulbul,Pycnonotus barbatus,391449.2503,9843089.94,8/16/2015,14:50,61.24,600,0.1,Riverbed,2015,Generalist,Frugivores,20,14.12,30,8/16/2015 14:50
COB05,Common Bulbul,Pycnonotus barbatus,391439.7099,9843029.45,8/16/2015,15:00,887.78,600,1.48,Riparian thicket,2015,Generalist,Frugivores,20,14.12,30,8/16/2015 15:00
COB05,Common Bulbul,Pycnonotus barbatus,391484.7096,9843125.68,8/16/2015,16:20,42.17,600,0.07,Agricultural land,2015,Generalist,Frugivores,20,14.12,30,8/16/2015 16:20
COB05,Common Bulbul,Pycnonotus barbatus,391451.4802,9843099.72,8/16/2015,16:30,32.87,600,0.05,Riverbed,2015,Generalist,Frugivores,20,14.12,30,8/16/2015 16:30
COB05,Common Bulbul,Pycnonotus barbatus,391473.8695,9843123.79,8/16/2015,16:40,35.75,600,0.06,Agricultural land,2015,Generalist,Frugivores,20,14.12,30,8/16/2015 16:40
COB05,Common Bulbul,Pycnonotus barbatus,391465.6596,9843158.58,8/16/2015,16:50,73.99,600,0.12,Agricultural land,2015,Generalist,Frugivores,20,14.12,30,8/16/2015 16:50
COB05,Common Bulbul,Pycnonotus barbatus,391469.9998,9843079.45,8/17/2015,7:40,29.15,600,0.05,Agricultural land,2015,Generalist,Frugivores,20,14.12,30,8/17/2015 7:40
COB05,Common Bulbul,Pycnonotus barbatus,391460.5902,9843107.04,8/17/2015,7:50,32.49,600,0.05,Riparian thicket,2015,Generalist,Frugivores,20,14.12,30,8/17/2015 7:50
COB05,Common Bulbul,Pycnonotus barbatus,391428.0998,9843106.94,8/17/2015,8:00,74.22,600,0.12,Agricultural land,2015,Generalist,Frugivores,20,14.12,30,8/17/2015 8:00
COB05,Common Bulbul,Pycnonotus barbatus,391460.6495,9843040.24,8/17/2015,8:10,244.94,600,0.41,Riparian thicket,2015,Generalist,Frugivores,20,14.12,30,8/17/2015 8:10
COB05,Common Bulbul,Pycnonotus barbatus,391661.55,9843180.37,8/17/2015,8:20,82.74,600,0.14,Agricultural land,2015,Generalist,Frugivores,20,14.12,30,8/17/2015 8:20
COB05,Common Bulbul,Pycnonotus barbatus,391580.04,9843166.17,8/17/2015,8:30,120.97,600,0.2,Riparian thicket,2015,Generalist,Frugivores,20,14.12,30,8/17/2015 8:30
COB05,Common Bulbul,Pycnonotus barbatus,391514.3202,9843082.14,8/17/2015,9:00,87.09,600,0.15,Agricultural land,2015,Generalist,Frugivores,20,14.12,30,8/17/2015 9:00
COB05,Common Bulbul,Pycnonotus barbatus,391478.7099,9843161.62,8/17/2015,9:10,13.34,600,0.02,Agricultural land,2015,Generalist,Frugivores,20,14.12,30,8/17/2015 9:10
COB05,Common Bulbul,Pycnonotus barbatus,391470.3401,9843172.01,8/17/2015,9:20,11.88,600,0.02,Agricultural land,2015,Generalist,Frugivores,20,14.12,30,8/17/2015 9:20
COB05,Common Bulbul,Pycnonotus barbatus,391478.0996,9843163.01,8/17/2015,9:30,1.15,600,0,Agricultural land,2015,Generalist,Frugivores,20,14.12,30,8/17/2015 9:30
COB05,Common Bulbul,Pycnonotus barbatus,391476.9994,9843162.69,8/17/2015,9:40,196.37,600,0.33,Agricultural land,2015,Generalist,Frugivores,20,14.12,30,8/17/2015 9:40
COB05,Common Bulbul,Pycnonotus barbatus,391419.6902,9843087.66,8/17/2015,10:40,104.36,600,0.17,Agricultural land,2015,Generalist,Frugivores,20,14.12,30,8/17/2015 10:40
COB05,Common Bulbul,Pycnonotus barbatus,391488.1603,9843166.42,8/17/2015,10:50,40.6,600,0.07,Agricultural land,2015,Generalist,Frugivores,20,14.12,30,8/17/2015 10:50
COB05,Common Bulbul,Pycnonotus barbatus,391479.7905,9843126.69,8/17/2015,11:00,26.44,600,0.04,Agricultural land,2015,Generalist,Frugivores,20,14.12,30,8/17/2015 11:00
COB05,Common Bulbul,Pycnonotus barbatus,391458.1896,9843111.45,8/17/2015,11:10,28.68,600,0.05,Riparian thicket,2015,Generalist,Frugivores,20,14.12,30,8/17/2015 11:10
COB05,Common Bulbul,Pycnonotus barbatus,391476.2295,9843133.74,8/17/2015,11:20,66.97,600,0.11,Agricultural land,2015,Generalist,Frugivores,20,14.12,30,8/17/2015 11:20
COB05,Common Bulbul,Pycnonotus barbatus,391410.2398,9843122.33,8/17/2015,11:30,86.95,600,0.14,Agricultural land,2015,Generalist,Frugivores,20,14.12,30,8/17/2015 11:30
COB05,Common Bulbul,Pycnonotus barbatus,391383.0704,9843204.93,8/17/2015,11:40,31.64,600,0.05,Riparian thicket,2015,Generalist,Frugivores,20,14.12,30,8/17/2015 11:40
